"query.name" "subject" "SystematicName"
"5325" "A_07_P045116" "ECs2885" "Z3246"
"5326" "A_07_P045124" "ECs2888" "Z3249"
"5327" "A_07_P045128" "ECs2891" "Z3251"
"5332" "A_07_P045133" "ECs2893" "Z3253"
"5333" "A_07_P045138" "ECs2907" "Z3268"
"5334" "A_07_P045142" "ECs2908" "Z3269"
"5335" "A_07_P045147" "ECs2909" "Z3271"
"5336" "A_07_P045154" "ECs2910" "Z3272"
"5337" "A_07_P045159" "ECs2912" "Z3274"
"5338" "A_07_P045162" "ECs2914" "Z3276"
"5339" "A_07_P045168" "ECs2916" "Z3278"
"5340" "A_07_P045179" "ECs2918" "Z3280"
"5341" "A_07_P045211" "lcl|NC_002128.1_gene_34" "Z3297"
"5342" "A_07_P045219" "ECs2939" "Z3305"
"5343" "A_07_P045226" "ECs2941" "Z3307"
"5344" "A_07_P045236" "ECs1990" "Z3311"
"5345" "A_07_P045241" "ECs1989" "Z3312"
"5346" "A_07_P045250" "ECs2237" "Z3314"
"5347" "A_07_P045251" "ECs2240" "Z3316"
"5348" "A_07_P045256" "ECs1983" "Z3318"
"5349" "A_07_P045261" "ECs2242" "Z3320"
"5350" "A_07_P045267" "ECs1800" "Z3322"
"5351" "A_07_P045271" "ECs1800" "Z3323"
"5352" "A_07_P045276" "ECs2245" "Z3325"
"5353" "A_07_P045284" "ECs2246" "Z3326"
"5354" "A_07_P045288" "ECs1545" "Z3327"
"5355" "A_07_P045291" "ECs1544" "Z3328"
"5356" "A_07_P045299" "ECs2254" "Z3334"
"5357" "A_07_P045312" "ECs2972" "Z3342"
"5358" "A_07_P045317" "ECs2973" "Z3343"
"5359" "A_07_P045323" "ECs2974" "Z3344"
"5360" "A_07_P045326" "ECs2975" "Z3345"
"5361" "A_07_P045336" "ECs2979" "Z3348"
"5362" "A_07_P045345" "ECs2981" "Z3349"
"5363" "A_07_P045347" "ECs2983" "Z3352"
"5364" "A_07_P045352" "ECs2984" "Z3353"
"5365" "A_07_P045360" "ECs2985" "Z3354"
"5366" "A_07_P045362" "ECs2986" "Z3355"
"5367" "A_07_P045369" "ECs2987" "Z3356"
"5368" "A_07_P045373" "ECs2988" "Z3357"
"5369" "A_07_P045376" "ECs2990" "Z3358"
"5370" "A_07_P045384" "ECs2992" "Z3360"
"5371" "A_07_P045388" "ECs2993" "Z3361"
"5372" "A_07_P045392" "ECs2995" "Z3362"
"5373" "A_07_P045400" "ECs2998" "Z3364"
"5374" "A_07_P045401" "ECs1176" "Z3365"
"5375" "A_07_P045406" "ECs3001" "Z3366"
"5376" "A_07_P045415" "ECs3002" "Z3367"
"5377" "A_07_P045418" "ECs3007" "Z3370"
"5378" "A_07_P045425" "ECs3009" "Z3371"
"5379" "A_07_P045427" "ECs3010" "Z3372"
"5380" "A_07_P045434" "ECs3011" "Z3373"
"5381" "A_07_P045438" "ECs3013" "Z3375"
"5382" "A_07_P045443" "ECs3020" "Z3382"
"5383" "A_07_P045448" "ECs3025" "Z3387"
"5384" "A_07_P045451" "ECs3027" "Z3390"
"5385" "A_07_P045460" "ECs3028" "Z3391"
"5386" "A_07_P045464" "ECs3029" "Z3392"
"5387" "A_07_P045466" "ECs3030" "Z3393"
"5388" "A_07_P045475" "ECs3031" "Z3394"
"5389" "A_07_P045479" "ECs3032" "Z3395"
"5390" "A_07_P045485" "ECs3042" "Z3405"
"5391" "A_07_P045493" "ECs3055" "Z3420"
"5392" "A_07_P045496" "ECs3074" "Z3441"
"5393" "A_07_P045504" "ECs3076" "Z3443"
"5394" "A_07_P045507" "ECs3086" "Z3454"
"5395" "A_07_P045511" "ECs3098" "Z3467"
"5396" "A_07_P045517" "ECs3104" "Z3473"
"5397" "A_07_P045522" "ECs3110" "Z3480"
"5398" "A_07_P045526" "ECs3121" "Z3494"
"5399" "A_07_P045543" "ECs3146" "Z3517"
"5400" "A_07_P045549" "ECs3152" "Z3524"
"5401" "A_07_P045553" "ECs3163" "Z3538"
"5402" "A_07_P045556" "ECs3167" "Z3542"
"5403" "A_07_P045565" "ECs3189" "Z3567"
"5404" "A_07_P045570" "ECs3190" "Z3568"
"5405" "A_07_P045579" "ECs3726" "Z4190"
"5406" "A_07_P045584" "ECs3727" "Z4191"
"5407" "A_07_P045588" "ECs3728" "Z4192"
"5408" "A_07_P045591" "ECs3729" "Z4193"
"5409" "A_07_P045597" "ECs3730" "Z4194"
"5410" "A_07_P045601" "ECs3731" "Z4195"
"5411" "A_07_P045606" "ECs3732" "Z4196"
"5412" "A_07_P045615" "ECs3733" "Z4197"
"5413" "A_07_P045619" "ECs3734" "Z4198"
"5414" "A_07_P045630" "ECs3737" "Z4201"
"5415" "A_07_P045638" "ECs3758" "Z4224"
"5416" "A_07_P045645" "ECs3764" "Z4230"
"5417" "A_07_P045648" "ECs3772" "Z4238"
"5422" "A_07_P045655" "ECs3778" "Z4244"
"5423" "A_07_P045662" "ECs3794" "Z4260"
"5424" "A_07_P045667" "ECs3799" "Z4267"
"5425" "A_07_P045673" "ECs3800" "Z4268"
"5426" "A_07_P045678" "ECs3801" "Z4269"
"5427" "A_07_P045685" "ECs3802" "Z4270"
"5428" "A_07_P045686" "ECs3803" "Z4271"
"5429" "A_07_P045693" "ECs3804" "Z4273"
"5430" "A_07_P045696" "ECs3810" "Z4279"
"5431" "A_07_P045704" "ECs3813" "Z4282"
"5432" "A_07_P045706" "ECs3819" "Z4288"
"5433" "A_07_P045714" "ECs3825" "Z4294"
"5434" "A_07_P045721" "ECs3846" "Z4315"
"5435" "A_07_P045727" "ECs3847" "Z4316"
"5436" "A_07_P045731" "ECs3849" "Z4317"
"5437" "A_07_P045738" "ECs3849" "Z4318"
"5438" "A_07_P045744" "ECs3850" "Z4321"
"5439" "A_07_P045765" "ECs5518" "Z4325"
"5440" "A_07_P045766" "ECs3855" "Z4326"
"5441" "A_07_P045773" "ECs3857" "Z4328"
"5442" "A_07_P045778" "ECs3858" "Z4329"
"5443" "A_07_P045784" "ECs3859" "Z4330"
"5448" "A_07_P045796" "ECs3868" "Z4338"
"5449" "A_07_P045803" "ECs3869" "Z4340"
"5450" "A_07_P045808" "ECs3874" "Z4343"
"5451" "A_07_P045813" "ECs3878" "Z4347"
"5452" "A_07_P045820" "ECs3897" "Z4367"
"5453" "A_07_P045821" "ECs3912" "Z4381"
"5454" "A_07_P045826" "ECs3913" "Z4382"
"5455" "A_07_P045831" "ECs3914" "Z4383"
"5456" "A_07_P045836" "ECs3915" "Z4384"
"5457" "A_07_P045844" "ECs3916" "Z4385"
"5458" "A_07_P045859" "ECs3930" "Z4400"
"5463" "A_07_P045861" "ECs3933" "Z4403"
"5464" "A_07_P045866" "ECs3944" "Z4414"
"5465" "A_07_P045875" "ECs3962" "Z4433"
"5466" "A_07_P045877" "ECs3966" "Z4437"
"5467" "A_07_P045884" "ECs3968" "Z4439"
"5468" "A_07_P045889" "ECs3995" "Z4467"
"5469" "A_07_P045892" "ECs4000" "Z4472"
"5470" "A_07_P045896" "ECs4006" "Z4480"
"5471" "A_07_P045901" "ECs4013" "Z4487"
"5472" "A_07_P045910" "ECs4014" "Z4488"
"5473" "A_07_P045924" "ECs4020" "Z4498"
"5474" "A_07_P045927" "ECs4022" "Z4500"
"5475" "A_07_P045934" "ECs4023" "Z4501"
"5476" "A_07_P045936" "ECs4033" "Z4511"
"5477" "A_07_P045943" "ECs4045" "Z4525"
"5482" "A_07_P045946" "ECs4052" "Z4534"
"5483" "A_07_P045952" "ECs4093" "Z4578"
"5484" "A_07_P045957" "ECs4094" "Z4579"
"5485" "A_07_P045961" "ECs4098" "Z4583"
"5486" "A_07_P045969" "ECs4099" "Z4584"
"5487" "A_07_P045971" "ECs4100" "Z4585"
"5488" "A_07_P045982" "ECs4150" "Z4655"
"5489" "A_07_P045991" "ECs4189" "Z4695"
"5490" "A_07_P045997" "ECs5531" "Z4696"
"5495" "A_07_P046005" "ECs4190" "Z4697"
"5496" "A_07_P046015" "ECs4237" "Z4749"
"5497" "A_07_P046016" "ECs4239" "Z4751"
"5498" "A_07_P046025" "ECs4244" "Z4756"
"5499" "A_07_P046028" "ECs4255" "Z4767"
"5500" "A_07_P046031" "ECs4261" "Z4776"
"5501" "A_07_P046036" "ECs4262" "Z4777"
"5502" "A_07_P046045" "ECs4264" "Z4779"
"5503" "A_07_P046050" "ECs4266" "Z4781"
"5504" "A_07_P046053" "ECs4269" "Z4786"
"5505" "A_07_P046058" "ECs4270" "Z4787"
"5506" "A_07_P046063" "ECs4271" "Z4788"
"5507" "A_07_P046068" "ECs4272" "Z4789"
"5508" "A_07_P046075" "ECs4280" "Z4799"
"5509" "A_07_P046095" "ECs4286" "Z4805"
"5510" "A_07_P046097" "ECs4290" "Z4809"
"5511" "A_07_P046105" "ECs4291" "Z4810"
"5512" "A_07_P046109" "ECs4292" "Z4811"
"5513" "A_07_P046114" "ECs4300" "Z4823"
"5514" "A_07_P046118" "ECs4307" "Z4832"
"5515" "A_07_P046123" "ECs4308" "Z4833"
"5516" "A_07_P046126" "ECs4318" "Z4843"
"5517" "A_07_P046132" "ECs4324" "Z4849"
"5518" "A_07_P046137" "ECs4325" "Z4850"
"5519" "A_07_P046145" "ECs4326" "Z4851"
"5520" "A_07_P046146" "ECs4327" "Z4852"
"5521" "A_07_P046153" "ECs4328" "Z4853"
"5522" "A_07_P046157" "ECs4329" "Z4854"
"5523" "A_07_P046165" "ECs4330" "Z4855"
"5524" "A_07_P046166" "ECs4331" "Z4856"
"5525" "A_07_P046173" "ECs4332" "Z4857"
"5526" "A_07_P046176" "ECs4333" "Z4858"
"5527" "A_07_P046184" "ECs4334" "Z4859"
"5528" "A_07_P046186" "ECs4335" "Z4860"
"5529" "A_07_P046191" "ECs4336" "Z4861"
"5530" "A_07_P046200" "ECs4337" "Z4862"
"5531" "A_07_P046205" "ECs4338" "Z4863"
"5532" "A_07_P046210" "ECs4339" "Z4864"
"5533" "A_07_P046211" "ECs4340" "Z4865"
"5534" "A_07_P046220" "ECs4341" "Z4866"
"5535" "A_07_P046222" "ECs4346" "Z4871"
"5536" "A_07_P046227" "ECs4349" "Z4874"
"5537" "A_07_P046232" "ECs4350" "Z4875"
"5538" "A_07_P046239" "ECs4351" "Z4876"
"5539" "A_07_P046244" "ECs4352" "Z4877"
"5540" "A_07_P046247" "ECs0704" "Z0821"
"5541" "A_07_P046276" "ECs0743" "Z0871"
"5542" "A_07_P046283" "ECs0744" "Z0872"
"5543" "A_07_P046286" "ECs0745" "Z0873"
"5544" "A_07_P046291" "ECs0755" "Z0885"
"5545" "A_07_P046298" "ECs0756" "Z0886"
"5546" "A_07_P046303" "ECs0757" "Z0887"
"5547" "A_07_P046313" "ECs0759" "Z0890"
"5548" "A_07_P046318" "ECs0760" "Z0891"
"5549" "A_07_P046322" "ECs0761" "Z0892"
"5550" "A_07_P046326" "ECs0762" "Z0893"
"5551" "A_07_P046333" "ECs0763" "Z0894"
"5552" "A_07_P046340" "ECs0764" "Z0895"
"5553" "A_07_P046359" "ECs0772" "Z0905"
"5554" "A_07_P046361" "ECs0778" "Z0919"
"5555" "A_07_P046367" "ECs0794" "Z0936"
"5556" "A_07_P046379" "ECs0802" "Z0947"
"5557" "A_07_P046383" "ECs0804" "Z0948"
"5562" "A_07_P046386" "ECs0806" "Z0949"
"5563" "A_07_P046393" "ECs0807" "Z0950"
"5564" "A_07_P046396" "ECs1174" "Z0951"
"5565" "A_07_P046403" "ECs5398" "Z0952"
"5566" "A_07_P046408" "ECs3503" "Z0953"
"5567" "A_07_P046411" "ECs3502" "Z0954"
"5568" "A_07_P046416" "ECs0814" "Z0955"
"5569" "A_07_P046424" "ECs0815" "Z0956"
"5574" "A_07_P046435" "ECs0819" "Z0960"
"5575" "A_07_P046439" "ECs0820" "Z0961"
"5576" "A_07_P046445" "ECs0824" "Z0963"
"5577" "A_07_P046451" "ECs0827" "Z0965"
"5578" "A_07_P046460" "ECs0829" "Z0966"
"5583" "A_07_P046461" "ECs0829" "Z0967"
"5584" "A_07_P046469" "ECs0830" "Z0968"
"5585" "A_07_P046472" "ECs0831" "Z0969"
"5586" "A_07_P046479" "ECs0832" "Z0970"
"5587" "A_07_P046483" "ECs0833" "Z0971"
"5588" "A_07_P046489" "ECs0834" "Z0972"
"5589" "A_07_P046493" "ECs0835" "Z0973"
"5590" "A_07_P046497" "ECs0836" "Z0974"
"5591" "A_07_P046501" "ECs0837" "Z0975"
"5592" "A_07_P046507" "ECs0838" "Z0976"
"5593" "A_07_P046512" "ECs1645" "Z0977"
"5594" "A_07_P046516" "ECs1646" "Z0978"
"5595" "A_07_P046522" "ECs0841" "Z0979"
"5596" "A_07_P046530" "ECs0842" "Z0980"
"5597" "A_07_P046534" "ECs0843" "Z0981"
"5598" "A_07_P046545" "ECs1229" "Z0984"
"5599" "A_07_P046547" "ECs0846" "Z0985"
"5600" "A_07_P046551" "ECs0847" "Z0986"
"5601" "A_07_P046564" "ECs0850" "Z0990"
"5602" "A_07_P046569" "ECs0866" "Z1007"
"5603" "A_07_P046575" "ECs0870" "Z1012"
"5604" "A_07_P046576" "ECs0876" "Z1019"
"5605" "A_07_P046583" "ECs0878" "Z1021"
"5606" "A_07_P046599" "ECs5399" "Z1059"
"5607" "A_07_P046602" "ECs5400" "Z1060"
"5608" "A_07_P046606" "ECs0937" "Z1084"
"5609" "A_07_P046615" "ECs0939" "Z1086"
"5610" "A_07_P046616" "ECs0940" "Z1087"
"5611" "A_07_P046624" "ECs0941" "Z1088"
"5612" "A_07_P046630" "ECs0942" "Z1089"
"5613" "A_07_P046634" "ECs0943" "Z1090"
"5614" "A_07_P046637" "ECs0944" "Z1091"
"5615" "A_07_P046650" "ECs0949" "Z1097"
"5616" "A_07_P046651" "ECs0949" "Z1098"
"5617" "A_07_P046659" "ECs0952" "Z1099"
"5618" "A_07_P046662" "ECs0954" "Z1102"
"5619" "A_07_P046666" "ECs0957" "Z1105"
"5620" "A_07_P046671" "ECs1299" "Z1120"
"5621" "A_07_P046679" "ECs1300" "Z1121"
"5622" "A_07_P046689" "ECs1302" "Z1124"
"5623" "A_07_P046692" "ECs5412" "Z1125"
"5624" "A_07_P046699" "ECs1303" "Z1126"
"5625" "A_07_P046705" "ECs1304" "Z1128"
"5626" "A_07_P046708" "ECs1305" "Z1129"
"5627" "A_07_P046719" "ECs4547" "Z1131"
"5628" "A_07_P046723" "ECs4546" "Z1132"
"5629" "A_07_P046735" "ECs1311" "Z1134"
"5630" "A_07_P046737" "ECs1312" "Z1135"
"5631" "A_07_P046745" "ECs1313" "Z1136"
"5632" "A_07_P046753" "ECs1316" "Z1139"
"5633" "A_07_P046761" "ECs1319" "Z1141"
"5638" "A_07_P046766" "ECs1321" "Z1142"
"5639" "A_07_P046775" "ECs1322" "Z1143"
"5640" "A_07_P046780" "ECs1323" "Z1144"
"5641" "A_07_P046783" "ECs1324" "Z1145"
"5642" "A_07_P046788" "ECs1325" "Z1146"
"5643" "A_07_P046791" "ECs1326" "Z1147"
"5644" "A_07_P046796" "ECs1327" "Z1148"
"5645" "A_07_P046801" "ECs1328" "Z1150"
"5646" "A_07_P046808" "ECs1330" "Z1152"
"5647" "A_07_P046817" "ECs1332" "Z1155"
"5648" "A_07_P046830" "ECs1336" "Z1158"
"5649" "A_07_P046832" "ECs1337" "Z1159"
"5650" "A_07_P046840" "ECs1338" "Z1160"
"5651" "A_07_P046841" "ECs1339" "Z1161"
"5652" "A_07_P046846" "ECs1340" "Z1162"
"5653" "A_07_P046853" "ECs1341" "Z1163"
"5654" "A_07_P046856" "ECs1343" "Z1164"
"5655" "A_07_P046862" "ECs1344" "Z1165"
"5656" "A_07_P046868" "ECs1345" "Z1166"
"5657" "A_07_P046871" "ECs1347" "Z1167"
"5662" "A_07_P046879" "ECs1348" "Z1168"
"5663" "A_07_P046884" "ECs1349" "Z1169"
"5664" "A_07_P046886" "ECs1350" "Z1170"
"5665" "A_07_P046894" "ECs1351" "Z1171"
"5666" "A_07_P046897" "ECs1352" "Z1172"
"5667" "A_07_P046904" "ECs1353" "Z1173"
"5668" "A_07_P046910" "ECs1354" "Z1174"
"5673" "A_07_P046915" "ECs1355" "Z1175"
"5674" "A_07_P046916" "ECs1356" "Z1176"
"5675" "A_07_P046923" "ECs1358" "Z1177"
"5676" "A_07_P046926" "ECs1360" "Z1178"
"5677" "A_07_P046937" "ECs1362" "Z1181"
"5678" "A_07_P046950" "ECs1364" "Z1185"
"5679" "A_07_P046954" "ECs1366" "Z1186"
"5680" "A_07_P046960" "ECs5414" "Z1188"
"5681" "A_07_P046961" "ECs1370" "Z1190"
"5682" "A_07_P046975" "ECs1374" "Z1193"
"5683" "A_07_P046980" "ECs1376" "Z1194"
"5684" "A_07_P046984" "ECs1377" "Z1195"
"5685" "A_07_P046989" "ECs1378" "Z1196"
"5686" "A_07_P046992" "ECs5415" "Z1197"
"5687" "A_07_P046996" "ECs4755" "Z5346"
"5688" "A_07_P047003" "ECs4758" "Z5349"
"5689" "A_07_P047006" "ECs4774" "Z5367"
"5690" "A_07_P047013" "ECs4787" "Z5400"
"5691" "A_07_P047017" "ECs4790" "Z5404"
"5692" "A_07_P047033" "ECs4802" "Z5416"
"5693" "A_07_P047038" "ECs4803" "Z5417"
"5694" "A_07_P047045" "ECs4812" "Z5428"
"5695" "A_07_P047048" "ECs4813" "Z5429"
"5696" "A_07_P047053" "ECs4816" "Z5432"
"5697" "A_07_P047060" "ECs4817" "Z5433"
"5698" "A_07_P047064" "ECs4819" "Z5435"
"5699" "A_07_P047068" "ECs4820" "Z5436"
"5700" "A_07_P047071" "ECs4822" "Z5439"
"5701" "A_07_P047079" "ECs4823" "Z5440"
"5702" "A_07_P047084" "ECs4827" "Z5444"
"5703" "A_07_P047090" "ECs4828" "Z5445"
"5704" "A_07_P047092" "ECs4829" "Z5446"
"5705" "A_07_P047099" "ECs4832" "Z5449"
"5706" "A_07_P047103" "ECs4834" "Z5453"
"5707" "A_07_P047106" "ECs4847" "Z5467"
"5708" "A_07_P047111" "ECs4848" "Z5468"
"5709" "A_07_P047120" "ECs4854" "Z5474"
"5710" "A_07_P047123" "ECs4855" "Z5475"
"5711" "A_07_P047127" "ECs4864" "Z5485"
"5712" "A_07_P047131" "ECs4864" "Z5487"
"5713" "A_07_P047136" "ECs4864" "Z5488"
"5714" "A_07_P047146" "ECs5565" "Z5490"
"5715" "A_07_P047161" "ECs4889" "Z5518"
"5716" "A_07_P047170" "ECs4892" "Z5522"
"5717" "A_07_P047173" "ECs4893" "Z5523"
"5718" "A_07_P047177" "ECs4896" "Z5526"
"5719" "A_07_P047185" "ECs4899" "Z5543"
"5720" "A_07_P047186" "ECs4903" "Z5553"
"5721" "A_07_P047192" "ECs4912" "Z5563"
"5722" "A_07_P047196" "ECs4913" "Z5564"
"5723" "A_07_P047202" "ECs4921" "Z5574"
"5724" "A_07_P047207" "ECs4925" "Z5578"
"5725" "A_07_P047211" "ECs4929" "Z5583"
"5726" "A_07_P047219" "ECs4937" "Z5610"
"5727" "A_07_P047225" "ECs4941" "Z5613"
"5728" "A_07_P047234" "ECs5000" "Z5615"
"5729" "A_07_P047237" "ECs5001" "Z5616"
"5730" "A_07_P047241" "ECs5002" "Z5617"
"5731" "A_07_P047252" "ECs5004" "Z5619"
"5732" "A_07_P047260" "ECs5021" "Z5636"
"5733" "A_07_P047264" "ECs5029" "Z5645"
"5734" "A_07_P047270" "ECs5030" "Z5646"
"5735" "A_07_P047279" "ECs5050" "Z5667"
"5736" "A_07_P047283" "ECs5067" "Z5684"
"5737" "A_07_P047290" "ECs5068" "Z5686"
"5738" "A_07_P047294" "ECs5069" "Z5687"
"5739" "A_07_P047298" "ECs5070" "Z5688"
"5740" "A_07_P047303" "ECs5071" "Z5689"
"5741" "A_07_P047306" "ECs5072" "Z5690"
"5742" "A_07_P047313" "ECs5073" "Z5691"
"5743" "A_07_P047316" "ECs5074" "Z5692"
"5744" "A_07_P047324" "ECs5074" "Z5693"
"5745" "A_07_P047330" "ECs5078" "Z5698"
"5746" "A_07_P047332" "ECs5083" "Z5703"
"5747" "A_07_P047340" "ECs5084" "Z5704"
"5748" "A_07_P047341" "ECs5104" "Z5724"
"5749" "A_07_P047348" "ECs5109" "Z5729"
"5750" "A_07_P047353" "ECs5126" "Z5750"
"5751" "A_07_P047356" "ECs5137" "Z5764"
"5752" "A_07_P047365" "ECs5159" "Z5790"
"5753" "A_07_P047367" "ECs5173" "Z5806"
"5754" "A_07_P047371" "ECs5181" "Z5814"
"5755" "A_07_P047376" "ECs5183" "Z5816"
"5756" "A_07_P047383" "ECs5207" "Z5840"
"5757" "A_07_P047391" "ECs5230" "Z5865"
"5758" "A_07_P047400" "ECs5233" "Z5868"
"5759" "A_07_P047405" "ECs5242" "Z5878"
"5760" "A_07_P047407" "ECs5245" "Z5881"
"5761" "A_07_P047413" "ECs5246" "Z5882"
"5762" "A_07_P047419" "ECs5248" "Z5884"
"5763" "A_07_P047424" "ECs5249" "Z5885"
"5764" "A_07_P047426" "ECs5250" "Z5886"
"5765" "A_07_P047433" "ECs5251" "Z5887"
"5766" "A_07_P047440" "ECs5252" "Z5888"
"5767" "A_07_P047443" "ECs5253" "Z5890"
"5768" "A_07_P047446" "ECs5254" "Z5892"
"5769" "A_07_P047453" "ECs5255" "Z5893"
"5770" "A_07_P047460" "ECs5256" "Z5894"
"5771" "A_07_P047463" "ECs5257" "Z5895"
"5772" "A_07_P047469" "ECs5258" "Z5896"
"5773" "A_07_P047473" "ECs5259" "Z5897"
"5774" "A_07_P047477" "ECs5260" "Z5898"
"5775" "A_07_P047482" "ECs5261" "Z5899"
"5776" "A_07_P047486" "ECs5262" "Z5900"
"5777" "A_07_P047495" "ECs5263" "Z5901"
"5778" "A_07_P047500" "ECs5264" "Z5902"
"5779" "A_07_P047504" "ECs5266" "Z5904"
"5780" "A_07_P047507" "ECs5273" "Z5912"
"5781" "A_07_P047511" "ECs5282" "Z5921"
"5782" "A_07_P047521" "ECs5289" "Z5930"
"5783" "A_07_P047526" "ECs5290" "Z5932"
"5784" "A_07_P047540" "ECs5294" "Z5934"
"5785" "A_07_P047542" "ECs5295" "Z5935"
"5786" "A_07_P047549" "ECs5301" "Z5940"
"5787" "A_07_P047554" "ECs5303" "Z5942"
"5788" "A_07_P047556" "ECs5304" "Z5943"
"5789" "A_07_P047564" "ECs5305" "Z5944"
"5790" "A_07_P047567" "ECs5593" "Z5945"
"5791" "A_07_P047573" "ECs5306" "Z5946"
"5792" "A_07_P047577" "ECs5307" "Z5947"
"5793" "A_07_P047585" "ECs5308" "Z5948"
"5794" "A_07_P047590" "ECs5309" "Z5949"
"5795" "A_07_P047598" "ECs5314" "Z5954"
"5796" "A_07_P047604" "ECs5329" "Z5972"
"5797" "A_07_P047610" "ECs1768" "Z2048"
"5802" "A_07_P047614" "ECs1769" "Z2049"
"5803" "A_07_P047616" "ECs1946" "Z2051"
"5804" "A_07_P047623" "ECs1772" "Z2053"
"5805" "A_07_P047630" "ECs1773" "Z2054"
"5806" "A_07_P047633" "ECs1774" "Z2055"
"5807" "A_07_P047644" "ECs1777" "Z2057"
"5808" "A_07_P047647" "ECs1778" "Z2058"
"5809" "A_07_P047655" "ECs1779" "Z2059"
"5814" "A_07_P047656" "ECs1780" "Z2060"
"5815" "A_07_P047671" "ECs2746" "Z2066"
"5816" "A_07_P047681" "ECs2968" "Z2071"
"5817" "A_07_P047687" "lcl|NC_002128.1_gene_35" "Z2074"
"5818" "A_07_P047700" "ECs2227" "Z2076"
"5819" "A_07_P047717" "ECs4547" "Z2080"
"5820" "A_07_P047725" "ECs2221" "Z2082"
"5821" "A_07_P047729" "ECs2216" "Z2085"
"5822" "A_07_P047745" "ECs2210" "Z2089"
"5823" "A_07_P047758" "ECs2207" "Z2092"
"5825" "A_07_P047761" "ECs2206" "Z2093"
"5826" "A_07_P047774" "ECs2204" "Z2095"
"5827" "A_07_P047778" "ECs2204" "Z2096"
"5828" "A_07_P047787" "ECs2199" "Z2098"
"5829" "A_07_P047791" "ECs2197" "Z2099"
"5830" "A_07_P047797" "ECs2195" "Z2100"
"5831" "A_07_P047803" "ECs2194" "Z2101"
"5832" "A_07_P047806" "ECs2193" "Z2102"
"5833" "A_07_P047813" "ECs2192" "Z2103"
"5834" "A_07_P047818" "ECs2191" "Z2104"
"5835" "A_07_P047822" "ECs2190" "Z2105"
"5836" "A_07_P047836" "ECs2746" "Z2108"
"5837" "A_07_P047850" "ECs2961" "Z2114"
"5838" "A_07_P047851" "ECs2963" "Z2115"
"5839" "A_07_P047860" "ECs2964" "Z2117"
"5840" "A_07_P047862" "ECs1093" "Z2118"
"5841" "A_07_P047871" "ECs1096" "Z2120"
"5842" "A_07_P047883" "ECs1100" "Z2122"
"5843" "A_07_P047889" "ECs5446" "Z2123"
"5844" "A_07_P047894" "ECs2736" "Z2124"
"5845" "A_07_P047904" "ECs2735" "Z2131"
"5846" "A_07_P047906" "ECs2733" "Z2133"
"5847" "A_07_P047913" "ECs2730" "Z2136"
"5848" "A_07_P047918" "ECs2728" "Z2138"
"5849" "A_07_P047923" "ECs2727" "Z2139"
"5850" "A_07_P047929" "ECs1114" "Z2140"
"5851" "A_07_P047931" "ECs2948" "Z2141"
"5852" "A_07_P047939" "ECs2947" "Z2142"
"5853" "A_07_P047944" "ECs2946" "Z2143"
"5854" "A_07_P047949" "ECs2945" "Z2144"
"5855" "A_07_P047955" "ECs1121" "Z2145"
"5856" "A_07_P047959" "ECs1122" "Z2146"
"5857" "A_07_P047969" "ECs2156" "Z2149"
"5858" "A_07_P047971" "ECs2155" "Z2150"
"5859" "A_07_P047977" "ECs2154" "Z2151"
"5860" "A_07_P047990" "ECs2151" "Z2155"
"5861" "A_07_P047991" "ECs2143" "Z2164"
"5862" "A_07_P048000" "ECs2142" "Z2165"
"5863" "A_07_P048002" "ECs2140" "Z2168"
"5864" "A_07_P048006" "ECs2139" "Z2169"
"5865" "A_07_P048014" "ECs2136" "Z2172"
"5866" "A_07_P048016" "ECs2134" "Z2176"
"5867" "A_07_P048022" "ECs2133" "Z2177"
"5868" "A_07_P048034" "ECs2119" "Z2193"
"5869" "A_07_P048044" "ECs2113" "Z2200"
"5870" "A_07_P048050" "ECs2112" "Z2201"
"5871" "A_07_P048054" "ECs2100" "Z2213"
"5872" "A_07_P048059" "ECs2098" "Z2215"
"5873" "A_07_P048079" "ECs2069" "Z2246"
"5874" "A_07_P048086" "ECs5442" "Z2254"
"5875" "A_07_P048100" "ECs5441" "Z2256"
"5876" "A_07_P048105" "ECs2061" "Z2257"
"5877" "A_07_P048108" "ECs2061" "Z2259"
"5878" "A_07_P048113" "ECs2061" "Z2261"
"5879" "A_07_P048117" "ECs2060" "Z2262"
"5880" "A_07_P048130" "ECs2057" "Z2266"
"5881" "A_07_P048132" "ECs2044" "Z2279"
"5882" "A_07_P048139" "ECs2040" "Z2283"
"5883" "A_07_P048143" "ECs2038" "Z2286"
"5884" "A_07_P048147" "ECs2032" "Z2291"
"5885" "A_07_P048153" "ECs2028" "Z2297"
"5886" "A_07_P048160" "ECs2028" "Z2298"
"5887" "A_07_P048162" "ECs2019" "Z2309"
"5888" "A_07_P048166" "ECs2018" "Z2310"
"5889" "A_07_P048174" "ECs2017" "Z2311"
"5890" "A_07_P048177" "ECs2016" "Z2312"
"5891" "A_07_P048181" "ECs2013" "Z2316"
"5892" "A_07_P048190" "ECs2011" "Z2318"
"5893" "A_07_P048195" "ECs2010" "Z2319"
"5894" "A_07_P048197" "ECs2007" "Z2322"
"5895" "A_07_P048204" "ECs2006" "Z2323"
"5896" "A_07_P048210" "ECs2005" "Z2326"
"5897" "A_07_P048215" "ECs2004" "Z2327"
"5898" "A_07_P048216" "ECs2003" "Z2328"
